200.100.196.79 - - [10/Nov/2019:00:19:59 +0200] "GET / HTTP/1.1" 404 1074
178.147.63.116 - - [10/Nov/2019:01:22:29 +0200] "GET /basic/u HTTP/1.1" 200 1490
216.218.206.66 - - [10/Nov/2019:02:02:35 +0200] "GET / HTTP/1.1" 404 1074
78.128.113.46 - - [10/Nov/2019:03:45:51 +0200] "GET / HTTP/1.0" 404 1074
66.240.205.34 - - [10/Nov/2019:05:57:51 +0200] "GET / HTTP/1.1" 404 1074
66.240.205.34 - - [10/Nov/2019:05:57:51 +0200] "GET /robots.txt HTTP/1.1" 404 1084
66.240.205.34 - - [10/Nov/2019:05:57:52 +0200] "GET /sitemap.xml HTTP/1.1" 404 1085
66.240.205.34 - - [10/Nov/2019:05:57:52 +0200] "GET /.well-known/security.txt HTTP/1.1" 404 1102
66.240.205.34 - - [10/Nov/2019:05:57:53 +0200] "GET /favicon.ico HTTP/1.1" 404 1085
109.242.143.209 - - [10/Nov/2019:06:10:23 +0200] "GET / HTTP/1.1" 404 1074
109.242.143.209 - - [10/Nov/2019:06:10:23 +0200] "GET /HNAP1/ HTTP/1.1" 404 1084
77.247.110.81 - - [10/Nov/2019:07:49:26 +0200] "HEAD /robots.txt HTTP/1.0" 404 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic HTTP/1.1" 302 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/css/index.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/js/index.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:08:52:36 +0200] "GET /basic/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:08:52:52 +0200] "POST /loginBasic HTTP/1.1" 404 1047
178.147.62.97 - - [10/Nov/2019:08:53:38 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:08:53:39 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:08:53:45 +0200] "POST /loginBasic HTTP/1.1" 404 1047
178.147.62.97 - - [10/Nov/2019:09:00:04 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:00:05 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:00:10 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:01:19 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:01:20 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:01:26 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:01:45 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:01:46 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:01:50 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/js/requests.js HTTP/1.1" 200 4490
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 200 2962
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/js/index.js HTTP/1.1" 200 373
178.147.62.97 - - [10/Nov/2019:09:02:37 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 200 1377
178.147.62.97 - - [10/Nov/2019:09:02:38 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:02:44 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:02:57 +0200] "POST /createUserBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:03:22 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:03:22 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:03:27 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:03:27 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:03:28 +0200] "GET /favicon.ico HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:04:33 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:04:36 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:04:36 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:04:36 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:04:36 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:04:41 +0200] "POST /loginBasic HTTP/1.1" 404 1047
178.147.62.97 - - [10/Nov/2019:09:05:41 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:05:41 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:05:42 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:05:42 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:05:42 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:05:42 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:05:43 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:05:47 +0200] "POST /loginBasic HTTP/1.1" 404 1047
178.147.62.97 - - [10/Nov/2019:09:06:26 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:06:26 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:06:30 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:06:30 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:55 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:56 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:56 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:56 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:56 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:06:58 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:06:59 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:06:59 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:06:59 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:06:59 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:07:00 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:07:04 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:07:04 +0200] "GET /basic/u HTTP/1.1" 404 1085
95.9.245.82 - - [10/Nov/2019:09:08:03 +0200] "POST /editBlackAndWhiteList HTTP/1.1" 404 1047
159.203.201.67 - - [10/Nov/2019:09:08:33 +0200] "GET /manager/html HTTP/1.1" 401 2499
178.147.62.97 - - [10/Nov/2019:09:10:38 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:10:38 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:10:39 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:10:39 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:10:39 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:10:41 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:10:42 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:10:45 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:11:13 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:11:14 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:11:18 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:11:33 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:11:33 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:11:39 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:12:43 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:12:43 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:12:47 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:13:11 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:13:11 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:13:15 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:13:56 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:13:57 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:14:01 +0200] "POST /loginBasic HTTP/1.1" 404 1078
178.147.62.97 - - [10/Nov/2019:09:14:14 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:14:14 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:14:19 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:14:19 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:17:34 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:17:35 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:17:42 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:17:42 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:17:58 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:16 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:17 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:17 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:17 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:17 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:17 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:18 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:23 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:18:23 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:46 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:47 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:47 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:18:49 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:18:49 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:18:49 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:18:50 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:18:56 +0200] "POST /loginBasic HTTP/1.1" 404 1047
178.147.62.97 - - [10/Nov/2019:09:19:06 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:19:06 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:19:06 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:19:11 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:19:11 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:19:20 +0200] "GET /mainBasic.jsp HTTP/1.1" 200 1495
178.147.62.97 - - [10/Nov/2019:09:19:20 +0200] "GET /js/userBasic.js HTTP/1.1" 200 434
178.147.62.97 - - [10/Nov/2019:09:19:20 +0200] "GET /css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:21:46 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:21:47 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:21:50 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:21:50 +0200] "GET /basic/u HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 200 1377
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/js/index.js HTTP/1.1" 200 373
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/js/requests.js HTTP/1.1" 200 4496
178.147.62.97 - - [10/Nov/2019:09:22:00 +0200] "GET /basic/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 200 2962
178.147.62.97 - - [10/Nov/2019:09:22:01 +0200] "GET /basic/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:22:16 +0200] "POST /loginBasic HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:22:16 +0200] "GET /mainBasic.jsp HTTP/1.1" 200 1495
178.147.62.97 - - [10/Nov/2019:09:22:16 +0200] "GET /js/userBasic.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:16 +0200] "GET /css/index.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:21 +0200] "GET /basic HTTP/1.1" 302 -
178.147.62.97 - - [10/Nov/2019:09:22:21 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:22:21 +0200] "GET /basic/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:25 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:22:26 +0200] "GET /jpa/css/index.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:26 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:26 +0200] "GET /jpa/js/index.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:26 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:22:26 +0200] "GET /jpa/js/requests.js HTTP/1.1" 200 4489
178.147.62.97 - - [10/Nov/2019:09:22:31 +0200] "POST /loginJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:22:31 +0200] "GET /mainJPA.js HTTP/1.1" 200 1591
178.147.62.97 - - [10/Nov/2019:09:22:31 +0200] "GET /favicon.ico HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:23:12 +0200] "GET /mainBasic.jsp HTTP/1.1" 200 1495
178.147.62.97 - - [10/Nov/2019:09:23:18 +0200] "GET /mainJPA.jsp HTTP/1.1" 404 1085
178.147.62.97 - - [10/Nov/2019:09:23:45 +0200] "GET /mainJPA.jsp HTTP/1.1" 200 1494
178.147.62.97 - - [10/Nov/2019:09:23:45 +0200] "GET /js/userJPA.js HTTP/1.1" 200 428
178.147.62.97 - - [10/Nov/2019:09:23:50 +0200] "GET /basic HTTP/1.1" 302 -
178.147.62.97 - - [10/Nov/2019:09:23:50 +0200] "GET /basic/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:23:50 +0200] "GET /basic/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:23:54 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:23:54 +0200] "GET /jpa/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:24:00 +0200] "POST /loginJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:24:36 +0200] "GET /mainJPA.js HTTP/1.1" 404 1084
178.147.62.97 - - [10/Nov/2019:09:24:44 +0200] "POST /loginJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:24:44 +0200] "GET /mainJPA.js HTTP/1.1" 404 1084
178.147.62.97 - - [10/Nov/2019:09:24:51 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 200 1377
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/index.js HTTP/1.1" 200 373
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/requests.js HTTP/1.1" 200 4490
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 200 2962
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 200 1377
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 200 2962
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/requests.js HTTP/1.1" 200 4490
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/index.js HTTP/1.1" 200 373
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/requests.js HTTP/1.1" 200 4490
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/js/index.js HTTP/1.1" 200 373
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.js HTTP/1.1" 200 2962
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/node_modules/overhang/dist/overhang.min.css HTTP/1.1" 200 1377
178.147.62.97 - - [10/Nov/2019:09:24:52 +0200] "GET /jpa/css/index.css HTTP/1.1" 200 3363
178.147.62.97 - - [10/Nov/2019:09:24:53 +0200] "GET /jpa/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:25:06 +0200] "POST /loginJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:25:06 +0200] "GET /mainJPA.jsp HTTP/1.1" 200 1494
178.147.62.97 - - [10/Nov/2019:09:25:06 +0200] "GET /css/index.css HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:25:08 +0200] "GET /jpa HTTP/1.1" 302 -
178.147.62.97 - - [10/Nov/2019:09:25:09 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:25:09 +0200] "GET /jpa/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:36:52 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:36:52 +0200] "GET /jpa/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:36:53 +0200] "GET /jpa/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:37:06 +0200] "POST /createUserJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:37:22 +0200] "POST /createUserJPA HTTP/1.1" 200 -
178.147.62.97 - - [10/Nov/2019:09:39:18 +0200] "GET /jpa/ HTTP/1.1" 200 2545
178.147.62.97 - - [10/Nov/2019:09:39:18 +0200] "GET /jpa/js/requests.js HTTP/1.1" 304 -
178.147.62.97 - - [10/Nov/2019:09:39:18 +0200] "GET /jpa/favicon.png HTTP/1.1" 200 2738
178.147.62.97 - - [10/Nov/2019:09:39:19 +0200] "GET /jpa/ HTTP/1.1" 200 2545
